  -5.0000000e+00  -2.7781491e-02
  -4.9023438e+00  -2.7760597e-02
  -4.8046875e+00  -2.7692581e-02
  -4.7070312e+00  -2.7578621e-02
  -4.6093750e+00  -2.7419958e-02
  -4.5117188e+00  -2.7217889e-02
  -4.4140625e+00  -2.6973761e-02
  -4.3164062e+00  -2.6688967e-02
  -4.2187500e+00  -2.6364939e-02
  -4.1210938e+00  -2.6003143e-02
  -4.0234375e+00  -2.5605078e-02
  -3.9257812e+00  -2.5172265e-02
  -3.8281250e+00  -2.4706244e-02
  -3.7304688e+00  -2.4208572e-02
  -3.6328125e+00  -2.3680813e-02
  -3.5351562e+00  -2.3124540e-02
  -3.4375000e+00  -2.2541325e-02
  -3.3398438e+00  -2.1932734e-02
  -3.2421875e+00  -2.1300331e-02
  -3.1445312e+00  -2.0645663e-02
  -3.0468750e+00  -1.9970264e-02
  -2.9492188e+00  -1.9275650e-02
  -2.8515625e+00  -1.8563313e-02
  -2.7539062e+00  -1.7834720e-02
  -2.6562500e+00  -1.7091309e-02
  -2.5585938e+00  -1.6334489e-02
  -2.4609375e+00  -1.5565634e-02
  -2.3632812e+00  -1.4786080e-02
  -2.2656250e+00  -1.3997130e-02
  -2.1679688e+00  -1.3200043e-02
  -2.0703125e+00  -1.2396039e-02
  -1.9726562e+00  -1.1586296e-02
  -1.8750000e+00  -1.0771948e-02
  -1.7773438e+00  -9.9540834e-03
  -1.6796875e+00  -9.1337488e-03
  -1.5820312e+00  -8.3119438e-03
  -1.4843750e+00  -7.4896233e-03
  -1.3867188e+00  -6.6676974e-03
  -1.2890625e+00  -5.8470314e-03
  -1.1914062e+00  -5.0284466e-03
  -1.0937500e+00  -4.2127211e-03
  -9.9609375e-01  -3.4005904e-03
  -8.9843750e-01  -2.5927492e-03
  -8.0078125e-01  -1.7898519e-03
  -7.0312500e-01  -9.9251492e-04
  -6.0546875e-01  -2.0131770e-04
  -5.0781250e-01   5.8319518e-04
  -4.1015625e-01   1.7612580e-03
  -3.1250000e-01   4.1253557e-03
  -2.1484375e-01   9.4608786e-03
  -1.9990234e-01   1.0846211e-02
  -1.9980469e-01   1.0856062e-02
  -1.9970703e-01   1.0865932e-02
  -1.9960937e-01   1.0875818e-02
  -1.9951172e-01   1.0885717e-02
  -1.9941406e-01   1.0895612e-02
  -1.9931641e-01   1.0905545e-02
  -1.9921875e-01   1.0915470e-02
  -1.9912109e-01   1.0925407e-02
  -1.9902344e-01   1.0935361e-02
  -1.9892578e-01   1.0945315e-02
  -1.9882812e-01   1.0955289e-02
  -1.9873047e-01   1.0965285e-02
  -1.9863281e-01   1.0975283e-02
  -1.9853516e-01   1.0985287e-02
  -1.9843750e-01   1.0995304e-02
  -1.9833984e-01   1.1005344e-02
  -1.9824219e-01   1.1015380e-02
  -1.9814453e-01   1.1025432e-02
  -1.9804687e-01   1.1035513e-02
  -1.9794922e-01   1.1045585e-02
  -1.9785156e-01   1.1055674e-02
  -1.9775391e-01   1.1065773e-02
  -1.9765625e-01   1.1075888e-02
  -1.9755859e-01   1.1086017e-02
  -1.9746094e-01   1.1096162e-02
  -1.9736328e-01   1.1106307e-02
  -1.9726562e-01   1.1116464e-02
  -1.9716797e-01   1.1126642e-02
  -1.9707031e-01   1.1136828e-02
  -1.9697266e-01   1.1147028e-02
  -1.9687500e-01   1.1157235e-02
  -1.9677734e-01   1.1167445e-02
  -1.9667969e-01   1.1177691e-02
  -1.9658203e-01   1.1187932e-02
  -1.9648437e-01   1.1198194e-02
  -1.9638672e-01   1.1208450e-02
  -1.9628906e-01   1.1218726e-02
  -1.9619141e-01   1.1229029e-02
  -1.9609375e-01   1.1239325e-02
  -1.9599609e-01   1.1249645e-02
  -1.9589844e-01   1.1259972e-02
  -1.9580078e-01   1.1270314e-02
  -1.9570312e-01   1.1280672e-02
  -1.9560547e-01   1.1291036e-02
  -1.9550781e-01   1.1301401e-02
  -1.9541016e-01   1.1311796e-02
  -1.9531250e-01   1.1322200e-02
  -1.9521484e-01   1.1332623e-02
  -1.9511719e-01   1.1343038e-02
  -1.9501953e-01   1.1353472e-02
  -1.9492187e-01   1.1363929e-02
  -1.9482422e-01   1.1374386e-02
  -1.9472656e-01   1.1384873e-02
  -1.9462891e-01   1.1395345e-02
  -1.9453125e-01   1.1405850e-02
  -1.9443359e-01   1.1416373e-02
  -1.9433594e-01   1.1426893e-02
  -1.9423828e-01   1.1437415e-02
  -1.9414062e-01   1.1447982e-02
  -1.9404297e-01   1.1458528e-02
  -1.9394531e-01   1.1469109e-02
  -1.9384766e-01   1.1479686e-02
  -1.9375000e-01   1.1490287e-02
  -1.9365234e-01   1.1500905e-02
  -1.9355469e-01   1.1511533e-02
  -1.9345703e-01   1.1522164e-02
  -1.9335938e-01   1.1532818e-02
  -1.9326172e-01   1.1543471e-02
  -1.9316406e-01   1.1554148e-02
  -1.9306641e-01   1.1564826e-02
  -1.9296875e-01   1.1575532e-02
  -1.9287109e-01   1.1586247e-02
  -1.9277344e-01   1.1596983e-02
  -1.9267578e-01   1.1607714e-02
  -1.9257812e-01   1.1618468e-02
  -1.9248047e-01   1.1629240e-02
  -1.9238281e-01   1.1640004e-02
  -1.9228516e-01   1.1650798e-02
  -1.9218750e-01   1.1661593e-02
  -1.9208984e-01   1.1672414e-02
  -1.9199219e-01   1.1683248e-02
  -1.9189453e-01   1.1694091e-02
  -1.9179687e-01   1.1704942e-02
  -1.9169922e-01   1.1715806e-02
  -1.9160156e-01   1.1726704e-02
  -1.9150391e-01   1.1737575e-02
  -1.9140625e-01   1.1748481e-02
  -1.9130859e-01   1.1759405e-02
  -1.9121094e-01   1.1770334e-02
  -1.9111328e-01   1.1781290e-02
  -1.9101562e-01   1.1792240e-02
  -1.9091797e-01   1.1803213e-02
  -1.9082031e-01   1.1814204e-02
  -1.9072266e-01   1.1825199e-02
  -1.9062500e-01   1.1836219e-02
  -1.9052734e-01   1.1847230e-02
  -1.9042969e-01   1.1858268e-02
  -1.9033203e-01   1.1869319e-02
  -1.9023437e-01   1.1880386e-02
  -1.9013672e-01   1.1891463e-02
  -1.9003906e-01   1.1902553e-02
  -1.8994141e-01   1.1913652e-02
  -1.8984375e-01   1.1924781e-02
  -1.8974609e-01   1.1935904e-02
  -1.8964844e-01   1.1947053e-02
  -1.8955078e-01   1.1958199e-02
  -1.8945312e-01   1.1969385e-02
  -1.8935547e-01   1.1980566e-02
  -1.8925781e-01   1.1991757e-02
  -1.8916016e-01   1.2002963e-02
  -1.8906250e-01   1.2014196e-02
  -1.8896484e-01   1.2025448e-02
  -1.8886719e-01   1.2036685e-02
  -1.8876953e-01   1.2047966e-02
  -1.8867187e-01   1.2059242e-02
  -1.8857422e-01   1.2070527e-02
  -1.8847656e-01   1.2081844e-02
  -1.8837891e-01   1.2093162e-02
  -1.8828125e-01   1.2104496e-02
  -1.8818359e-01   1.2115848e-02
  -1.8808594e-01   1.2127214e-02
  -1.8798828e-01   1.2138583e-02
  -1.8789062e-01   1.2149967e-02
  -1.8779297e-01   1.2161380e-02
  -1.8769531e-01   1.2172799e-02
  -1.8759766e-01   1.2184227e-02
  -1.8750000e-01   1.2195675e-02
  -1.8740234e-01   1.2207134e-02
  -1.8730469e-01   1.2218605e-02
  -1.8720703e-01   1.2230092e-02
  -1.8710937e-01   1.2241598e-02
  -1.8701172e-01   1.2253124e-02
  -1.8691406e-01   1.2264640e-02
  -1.8681641e-01   1.2276182e-02
  -1.8671875e-01   1.2287747e-02
  -1.8662109e-01   1.2299332e-02
  -1.8652344e-01   1.2310915e-02
  -1.8642578e-01   1.2322504e-02
  -1.8632812e-01   1.2334136e-02
  -1.8623047e-01   1.2345752e-02
  -1.8613281e-01   1.2357405e-02
  -1.8603516e-01   1.2369058e-02
  -1.8593750e-01   1.2380734e-02
  -1.8583984e-01   1.2392410e-02
  -1.8574219e-01   1.2404111e-02
  -1.8564453e-01   1.2415827e-02
  -1.8554688e-01   1.2427572e-02
  -1.8544922e-01   1.2439378e-02
  -1.8535156e-01   1.2451053e-02
  -1.8525391e-01   1.2462839e-02
  -1.8515625e-01   1.2474622e-02
  -1.8505859e-01   1.2486515e-02
  -1.8496094e-01   1.2498190e-02
  -1.8486328e-01   1.2510131e-02
  -1.8476562e-01   1.2521888e-02
  -1.8466797e-01   1.2533770e-02
  -1.8457031e-01   1.2545689e-02
  -1.8447266e-01   1.2557573e-02
  -1.8437500e-01   1.2569485e-02
  -1.8427734e-01   1.2581344e-02
  -1.8417969e-01   1.2593348e-02
  -1.8408203e-01   1.2605279e-02
  -1.8398437e-01   1.2617236e-02
  -1.8388672e-01   1.2629176e-02
  -1.8378906e-01   1.2641242e-02
  -1.8369141e-01   1.2653249e-02
  -1.8359375e-01   1.2665230e-02
  -1.8349609e-01   1.2677282e-02
  -1.8339844e-01   1.2689343e-02
  -1.8330078e-01   1.2701398e-02
  -1.8320312e-01   1.2713518e-02
  -1.8310547e-01   1.2725611e-02
  -1.8300781e-01   1.2737740e-02
  -1.8291016e-01   1.2749870e-02
  -1.8281250e-01   1.2762002e-02
  -1.8271484e-01   1.2774122e-02
  -1.8261719e-01   1.2786311e-02
  -1.8251953e-01   1.2798523e-02
  -1.8242187e-01   1.2810642e-02
  -1.8232422e-01   1.2822906e-02
  -1.8222656e-01   1.2835144e-02
  -1.8212891e-01   1.2847435e-02
  -1.8203125e-01   1.2859691e-02
  -1.8193359e-01   1.2871964e-02
  -1.8183594e-01   1.2884255e-02
  -1.8173828e-01   1.2896549e-02
  -1.8164062e-01   1.2908947e-02
  -1.8154297e-01   1.2921193e-02
  -1.8144531e-01   1.2933522e-02
  -1.8134766e-01   1.2946003e-02
  -1.8125000e-01   1.2958383e-02
  -1.8115234e-01   1.2970812e-02
  -1.8105469e-01   1.2983185e-02
  -1.8095703e-01   1.2995631e-02
  -1.8085937e-01   1.3008157e-02
  -1.8076172e-01   1.3020618e-02
  -1.8066406e-01   1.3033097e-02
  -1.8056641e-01   1.3045537e-02
  -1.8046875e-01   1.3058099e-02
  -1.8037109e-01   1.3070629e-02
  -1.8027344e-01   1.3083201e-02
  -1.8017578e-01   1.3095775e-02
  -1.8007812e-01   1.3108292e-02
  -1.7998047e-01   1.3120846e-02
  -1.7988281e-01   1.3133501e-02
  -1.7978516e-01   1.3146123e-02
  -1.7968750e-01   1.3158811e-02
  -1.7958984e-01   1.3171506e-02
  -1.7949219e-01   1.3184172e-02
  -1.7939453e-01   1.3196859e-02
  -1.7929687e-01   1.3209520e-02
  -1.7919922e-01   1.3222257e-02
  -1.7910156e-01   1.3234997e-02
  -1.7900391e-01   1.3247783e-02
  -1.7890625e-01   1.3260521e-02
  -1.7880859e-01   1.3273333e-02
  -1.7871094e-01   1.3286125e-02
  -1.7861328e-01   1.3298975e-02
  -1.7851562e-01   1.3311828e-02
  -1.7841797e-01   1.3324645e-02
  -1.7832031e-01   1.3337582e-02
  -1.7822266e-01   1.3350412e-02
  -1.7812500e-01   1.3363287e-02
  -1.7802734e-01   1.3376271e-02
  -1.7792969e-01   1.3389182e-02
  -1.7783203e-01   1.3402160e-02
  -1.7773438e-01   1.3415094e-02
  -1.7763672e-01   1.3428131e-02
  -1.7753906e-01   1.3441074e-02
  -1.7744141e-01   1.3454095e-02
  -1.7734375e-01   1.3467175e-02
  -1.7724609e-01   1.3480226e-02
  -1.7714844e-01   1.3493274e-02
  -1.7705078e-01   1.3506393e-02
  -1.7695312e-01   1.3519481e-02
  -1.7685547e-01   1.3532577e-02
  -1.7675781e-01   1.3545770e-02
  -1.7666016e-01   1.3558914e-02
  -1.7656250e-01   1.3572060e-02
  -1.7646484e-01   1.3585215e-02
  -1.7636719e-01   1.3598503e-02
  -1.7626953e-01   1.3611754e-02
  -1.7617187e-01   1.3624909e-02
  -1.7607422e-01   1.3638165e-02
  -1.7597656e-01   1.3651471e-02
  -1.7587891e-01   1.3664772e-02
  -1.7578125e-01   1.3678092e-02
  -1.7568359e-01   1.3691419e-02
  -1.7558594e-01   1.3704827e-02
  -1.7548828e-01   1.3718113e-02
  -1.7539062e-01   1.3731511e-02
  -1.7529297e-01   1.3744920e-02
  -1.7519531e-01   1.3758397e-02
  -1.7509766e-01   1.3771738e-02
  -1.7500000e-01   1.3785207e-02
  -1.7490234e-01   1.3798707e-02
  -1.7480469e-01   1.3812159e-02
  -1.7470703e-01   1.3825613e-02
  -1.7460937e-01   1.3839173e-02
  -1.7451172e-01   1.3852711e-02
  -1.7441406e-01   1.3866261e-02
  -1.7431641e-01   1.3879849e-02
  -1.7421875e-01   1.3893434e-02
  -1.7412109e-01   1.3907031e-02
  -1.7402344e-01   1.3920643e-02
  -1.7392578e-01   1.3934307e-02
  -1.7382812e-01   1.3947948e-02
  -1.7373047e-01   1.3961716e-02
  -1.7363281e-01   1.3975365e-02
  -1.7353516e-01   1.3989102e-02
  -1.7343750e-01   1.4002857e-02
  -1.7333984e-01   1.4016572e-02
  -1.7324219e-01   1.4030365e-02
  -1.7314453e-01   1.4044181e-02
  -1.7304687e-01   1.4057931e-02
  -1.7294922e-01   1.4071712e-02
  -1.7285156e-01   1.4085609e-02
  -1.7275391e-01   1.4099457e-02
  -1.7265625e-01   1.4113347e-02
  -1.7255859e-01   1.4127182e-02
  -1.7246094e-01   1.4141186e-02
  -1.7236328e-01   1.4155066e-02
  -1.7226562e-01   1.4169011e-02
  -1.7216797e-01   1.4183036e-02
  -1.7207031e-01   1.4197013e-02
  -1.7197266e-01   1.4210981e-02
  -1.7187500e-01   1.4225042e-02
  -1.7177734e-01   1.4239100e-02
  -1.7167969e-01   1.4253104e-02
  -1.7158203e-01   1.4267262e-02
  -1.7148437e-01   1.4281320e-02
  -1.7138672e-01   1.4295480e-02
  -1.7128906e-01   1.4309647e-02
  -1.7119141e-01   1.4323790e-02
  -1.7109375e-01   1.4337924e-02
  -1.7099609e-01   1.4352176e-02
  -1.7089844e-01   1.4366390e-02
  -1.7080078e-01   1.4380694e-02
  -1.7070312e-01   1.4394860e-02
  -1.7060547e-01   1.4409229e-02
  -1.7050781e-01   1.4423448e-02
  -1.7041016e-01   1.4437748e-02
  -1.7031250e-01   1.4452076e-02
  -1.7021484e-01   1.4466394e-02
  -1.7011719e-01   1.4480772e-02
  -1.7001953e-01   1.4495139e-02
  -1.6992188e-01   1.4509573e-02
  -1.6982422e-01   1.4523956e-02
  -1.6972656e-01   1.4538468e-02
  -1.6962891e-01   1.4552919e-02
  -1.6953125e-01   1.4567422e-02
  -1.6943359e-01   1.4581954e-02
  -1.6933594e-01   1.4596434e-02
  -1.6923828e-01   1.4610971e-02
  -1.6914062e-01   1.4625526e-02
  -1.6904297e-01   1.4640162e-02
  -1.6894531e-01   1.4654693e-02
  -1.6884766e-01   1.4669320e-02
  -1.6875000e-01   1.4683990e-02
  -1.6865234e-01   1.4698690e-02
  -1.6855469e-01   1.4713355e-02
  -1.6845703e-01   1.4728008e-02
  -1.6835937e-01   1.4742852e-02
  -1.6826172e-01   1.4757551e-02
  -1.6816406e-01   1.4772265e-02
  -1.6806641e-01   1.4786999e-02
  -1.6796875e-01   1.4801800e-02
  -1.6787109e-01   1.4816633e-02
  -1.6777344e-01   1.4831502e-02
  -1.6767578e-01   1.4846424e-02
  -1.6757812e-01   1.4861269e-02
  -1.6748047e-01   1.4876206e-02
  -1.6738281e-01   1.4891038e-02
  -1.6728516e-01   1.4905976e-02
  -1.6718750e-01   1.4920986e-02
  -1.6708984e-01   1.4935951e-02
  -1.6699219e-01   1.4950999e-02
  -1.6689453e-01   1.4966004e-02
  -1.6679687e-01   1.4981113e-02
  -1.6669922e-01   1.4996106e-02
  -1.6660156e-01   1.5011156e-02
  -1.6650391e-01   1.5026278e-02
  -1.6640625e-01   1.5041429e-02
  -1.6630859e-01   1.5056598e-02
  -1.6621094e-01   1.5071776e-02
  -1.6611328e-01   1.5086958e-02
  -1.6601562e-01   1.5102139e-02
  -1.6591797e-01   1.5117400e-02
  -1.6582031e-01   1.5132618e-02
  -1.6572266e-01   1.5147952e-02
  -1.6562500e-01   1.5163135e-02
  -1.6552734e-01   1.5178483e-02
  -1.6542969e-01   1.5193854e-02
  -1.6533203e-01   1.5209238e-02
  -1.6523437e-01   1.5224537e-02
  -1.6513672e-01   1.5240001e-02
  -1.6503906e-01   1.5255407e-02
  -1.6494141e-01   1.5270883e-02
  -1.6484375e-01   1.5286319e-02
  -1.6474609e-01   1.5301788e-02
  -1.6464844e-01   1.5317345e-02
  -1.6455078e-01   1.5332899e-02
  -1.6445312e-01   1.5348415e-02
  -1.6435547e-01   1.5363873e-02
  -1.6425781e-01   1.5379564e-02
  -1.6416016e-01   1.5395162e-02
  -1.6406250e-01   1.5410858e-02
  -1.6396484e-01   1.5426477e-02
  -1.6386719e-01   1.5442154e-02
  -1.6376953e-01   1.5457837e-02
  -1.6367187e-01   1.5473575e-02
  -1.6357422e-01   1.5489344e-02
  -1.6347656e-01   1.5505095e-02
  -1.6337891e-01   1.5520890e-02
  -1.6328125e-01   1.5536660e-02
  -1.6318359e-01   1.5552446e-02
  -1.6308594e-01   1.5568403e-02
  -1.6298828e-01   1.5584266e-02
  -1.6289062e-01   1.5600081e-02
  -1.6279297e-01   1.5616103e-02
  -1.6269531e-01   1.5632020e-02
  -1.6259766e-01   1.5648063e-02
  -1.6250000e-01   1.5664006e-02
  -1.6240234e-01   1.5680038e-02
  -1.6230469e-01   1.5695997e-02
  -1.6220703e-01   1.5712092e-02
  -1.6210938e-01   1.5728172e-02
  -1.6201172e-01   1.5744247e-02
  -1.6191406e-01   1.5760339e-02
  -1.6181641e-01   1.5776584e-02
  -1.6171875e-01   1.5792704e-02
  -1.6162109e-01   1.5808899e-02
  -1.6152344e-01   1.5825142e-02
  -1.6142578e-01   1.5841376e-02
  -1.6132812e-01   1.5857587e-02
  -1.6123047e-01   1.5873918e-02
  -1.6113281e-01   1.5890243e-02
  -1.6103516e-01   1.5906547e-02
  -1.6093750e-01   1.5922876e-02
  -1.6083984e-01   1.5939248e-02
  -1.6074219e-01   1.5955686e-02
  -1.6064453e-01   1.5972074e-02
  -1.6054687e-01   1.5988528e-02
  -1.6044922e-01   1.6005084e-02
  -1.6035156e-01   1.6021468e-02
  -1.6025391e-01   1.6038059e-02
  -1.6015625e-01   1.6054601e-02
  -1.6005859e-01   1.6071112e-02
  -1.5996094e-01   1.6087714e-02
  -1.5986328e-01   1.6104382e-02
  -1.5976562e-01   1.6120997e-02
  -1.5966797e-01   1.6137597e-02
  -1.5957031e-01   1.6154262e-02
  -1.5947266e-01   1.6170994e-02
  -1.5937500e-01   1.6187746e-02
  -1.5927734e-01   1.6204489e-02
  -1.5917969e-01   1.6221276e-02
  -1.5908203e-01   1.6238097e-02
  -1.5898437e-01   1.6254909e-02
  -1.5888672e-01   1.6271764e-02
  -1.5878906e-01   1.6288662e-02
  -1.5869141e-01   1.6305532e-02
  -1.5859375e-01   1.6322467e-02
  -1.5849609e-01   1.6339397e-02
  -1.5839844e-01   1.6356358e-02
  -1.5830078e-01   1.6373398e-02
  -1.5820312e-01   1.6390383e-02
  -1.5810547e-01   1.6407390e-02
  -1.5800781e-01   1.6424542e-02
  -1.5791016e-01   1.6441549e-02
  -1.5781250e-01   1.6458752e-02
  -1.5771484e-01   1.6475854e-02
  -1.5761719e-01   1.6492986e-02
  -1.5751953e-01   1.6510256e-02
  -1.5742187e-01   1.6527437e-02
  -1.5732422e-01   1.6544665e-02
  -1.5722656e-01   1.6561921e-02
  -1.5712891e-01   1.6579227e-02
  -1.5703125e-01   1.6596580e-02
  -1.5693359e-01   1.6613902e-02
  -1.5683594e-01   1.6631207e-02
  -1.5673828e-01   1.6648625e-02
  -1.5664062e-01   1.6666085e-02
  -1.5654297e-01   1.6683508e-02
  -1.5644531e-01   1.6700932e-02
  -1.5634766e-01   1.6718482e-02
  -1.5625000e-01   1.6735985e-02
  -1.5615234e-01   1.6753547e-02
  -1.5605469e-01   1.6771116e-02
  -1.5595703e-01   1.6788683e-02
  -1.5585937e-01   1.6806289e-02
  -1.5576172e-01   1.6823977e-02
  -1.5566406e-01   1.6841656e-02
  -1.5556641e-01   1.6859356e-02
  -1.5546875e-01   1.6877094e-02
  -1.5537109e-01   1.6894878e-02
  -1.5527344e-01   1.6912607e-02
  -1.5517578e-01   1.6930390e-02
  -1.5507812e-01   1.6948286e-02
  -1.5498047e-01   1.6966105e-02
  -1.5488281e-01   1.6984016e-02
  -1.5478516e-01   1.7001930e-02
  -1.5468750e-01   1.7019841e-02
  -1.5458984e-01   1.7037759e-02
  -1.5449219e-01   1.7055821e-02
  -1.5439453e-01   1.7073789e-02
  -1.5429688e-01   1.7091803e-02
  -1.5419922e-01   1.7109901e-02
  -1.5410156e-01   1.7127984e-02
