 1.00000000e+02 4.00242936e+00
 1.00000000e+01 6.42055380e+00
 1.00000000e+00 4.26705958e+01
 5.00000000e-01 7.33709101e+01
 1.00000000e-01 2.40270223e+02
 1.00000000e-02 3.84601076e+02
 5.00000000e-03 3.86965460e+02
 1.00000000e-03 3.87731585e+02
 5.00000000e-04 3.87755608e+02
 1.00000000e-04 3.87763300e+02
 1.00000000e-05 3.87763618e+02
 1.00000000e-06 3.87763622e+02
 1.00000000e-08 3.87763622e+02
 0.00000000e+00 3.87763622e+02
