 1.00000000e+02 1.00000000e-02
 1.00000000e+01 1.00000000e-01
 1.00000000e+00 1.00000000e+00
 5.00000000e-01 2.00000000e+00
 1.00000000e-01 1.00000000e+01
 1.00000000e-02 1.00000000e+02
 5.00000000e-03 2.00000000e+02
 1.00000000e-03 1.00000000e+03
 5.00000000e-04 2.00000000e+03
 1.00000000e-04 1.00000000e+04
 1.00000000e-05 1.00000000e+05
 1.00000000e-06 1.00000000e+06
 1.00000000e-08 1.00000000e+08
 0.00000000e+00 Inf
