 4.00000000e-06 2.5e-05
 1.00000000e-05 3.03606704e-05
 5.00000000e-05 1.52844533e-04
 1.00000000e-04 3.05872063e-04
 5.00000000e-04 1.52985487e-03
 1.00000000e-03 3.06097742e-03
 5.00000000e-03 1.55032169e-02
 1.00000000e-02 3.22079953e-02
 5.00000000e-02 2.81538293e-01
 1.00000000e-01 8.52405218e-01
 5.00000000e-01 5.56010059e+00
 1.00000000e+00 3.33291924e+00
